y_over_delta,u,v,pressure,temp,scalar_1,scalar_2,u_over_ubulk,y_plus,u_plus
5.7000000000000006e-01,1.0537956571314169e+00,3.6129495278231862e-11,5.3079965856912581e-10,0.0000000000000000e+00,2.6840096342646506e-03,1.6783414750982737e+00,1.0553903991693201e+00,6.3613559485526105e+02,9.4423819296195120e+01
5.7250000000000001e-01,1.0542264534825545e+00,3.5637321583836113e-11,5.4052902746364278e-10,0.0000000000000000e+00,2.6720834975468887e-03,1.6876967239916743e+00,1.0558218474580949e+00,6.3892566325374901e+02,9.4462420173450596e+01
5.7500000000000007e-01,1.0546502773816933e+00,3.3354287879352470e-11,5.4989860481636665e-10,0.0000000000000000e+00,2.6602410972487362e-03,1.6971197942016643e+00,1.0562463127432407e+00,6.4171573165223708e+02,9.4500396294337847e+01
5.7750000000000001e-01,1.0550741012808325e+00,3.1071254174868931e-11,5.5926818216909011e-10,0.0000000000000000e+00,2.6483986969505842e-03,1.7065428644116536e+00,1.0566707780283868e+00,6.4450580005072504e+02,9.4538372415225140e+01
5.7999999999999996e-01,1.0554979251799712e+00,2.8788220470385398e-11,5.6863775952181357e-10,0.0000000000000000e+00,2.6365562966524322e-03,1.7159659346216429e+00,1.0570952433135326e+00,6.4729586844921289e+02,9.4576348536112391e+01
5.8250000000000002e-01,1.0559192328640785e+00,2.6521912009618344e-11,5.7755587885744692e-10,0.0000000000000000e+00,2.6247457995149034e-03,1.7254140817119623e+00,1.0575171885757795e+00,6.5008593684770096e+02,9.4614099195230253e+01
5.8499999999999996e-01,1.0563302036648126e+00,2.4324312658173669e-11,5.8461935985259976e-10,0.0000000000000000e+00,2.6130663640102094e-03,1.7349652473376875e+00,1.0579287813115232e+00,6.5287600524618892e+02,9.4650923633025116e+01
5.8750000000000002e-01,1.0567411744655466e+00,2.2126713306728896e-11,5.9168284084775291e-10,0.0000000000000000e+00,2.6013869285055145e-03,1.7445164129634136e+00,1.0583403740472670e+00,6.5566607364467689e+02,9.4687748070819964e+01
5.8999999999999997e-01,1.0571521452662804e+00,1.9929113955284220e-11,5.9874632184290564e-10,0.0000000000000000e+00,2.5897074930008204e-03,1.7540675785891389e+00,1.0587519667830105e+00,6.5845614204316496e+02,9.4724572508614798e+01
5.9250000000000003e-01,1.0575631160670143e+00,1.7731514603839445e-11,6.0580980283805879e-10,0.0000000000000000e+00,2.5780280574961255e-03,1.7636187442148648e+00,1.0591635595187543e+00,6.6124621044165292e+02,9.4761396946409633e+01
5.9499999999999997e-01,1.0579622756203784e+00,1.7198298757031066e-11,6.1207018210455770e-10,0.0000000000000000e+00,2.5665087156656542e-03,1.7732892524746724e+00,1.0595633231327968e+00,6.6403627884014077e+02,9.4797163054650966e+01
5.9750000000000003e-01,1.0583609808949972e+00,1.6729097660400947e-11,6.1829967284303176e-10,0.0000000000000000e+00,2.5549955312841911e-03,1.7829643508357913e+00,1.0599626317806197e+00,6.6682634723862895e+02,9.4832888457909434e+01
5.9999999999999998e-01,1.0587596861696160e+00,1.6259896563770849e-11,6.2452916358150552e-10,0.0000000000000000e+00,2.5434823469027285e-03,1.7926394491969100e+00,1.0603619404284428e+00,6.6961641563711680e+02,9.4868613861167916e+01
6.0250000000000004e-01,1.0591583914442348e+00,1.5790695467140730e-11,6.3075865431997948e-10,0.0000000000000000e+00,2.5319691625212649e-03,1.8023145475580291e+00,1.0607612490762657e+00,6.7240648403560488e+02,9.4904339264426383e+01
6.0499999999999998e-01,1.0595487574251594e+00,1.5944981196361680e-11,6.3625934845382597e-10,0.0000000000000000e+00,2.5205756142891418e-03,1.8120740969932951e+00,1.0611522058102796e+00,6.7519655243409284e+02,9.4939317437464737e+01
6.0750000000000004e-01,1.0599360414931969e+00,1.6329685969918940e-11,6.4149070471204960e-10,0.0000000000000000e+00,2.5092262794165566e-03,1.8218648566081379e+00,1.0615400759674509e+00,6.7798662083258080e+02,9.4974019460204332e+01
6.0999999999999999e-01,1.0603233255612343e+00,1.6714390743476181e-11,6.4672206097027282e-10,0.0000000000000000e+00,2.4978769445439721e-03,1.8316556162229807e+00,1.0619279461246220e+00,6.8077668923106876e+02,9.5008721482943926e+01
6.1250000000000004e-01,1.0607106096292718e+00,1.7099095517033441e-11,6.5195341722849635e-10,0.0000000000000000e+00,2.4865276096713864e-03,1.8414463758378234e+00,1.0623158162817934e+00,6.8356675762955683e+02,9.5043423505683521e+01
6.1499999999999999e-01,1.0610922450432154e+00,1.7471948553543197e-11,6.5661640179990391e-10,0.0000000000000000e+00,2.4752621012836418e-03,1.8512944172642620e+00,1.0626980292365853e+00,6.8635682602804468e+02,9.5077619389030900e+01
6.1750000000000005e-01,1.0614681717110006e+00,1.7832823770696519e-11,6.6070496817718884e-10,0.0000000000000000e+00,2.4640813111518516e-03,1.8612003498832714e+00,1.0630745248059941e+00,6.8914689442653287e+02,9.5111303748524463e+01
6.2000000000000000e-01,1.0618440983787858e+00,1.8193698987849825e-11,6.6479353455447377e-10,0.0000000000000000e+00,2.4529005210200631e-03,1.8711062825022806e+00,1.0634510203754028e+00,6.9193696282502071e+02,9.5144988108018026e+01
6.2250000000000005e-01,1.0622200250465708e+00,1.8554574205003148e-11,6.6888210093175870e-10,0.0000000000000000e+00,2.4417197308882728e-03,1.8810122151212900e+00,1.0638275159448114e+00,6.9472703122350879e+02,9.5178672467511575e+01
6.2500000000000000e-01,1.0625927259946373e+00,1.8751711080938439e-11,6.7289948361272165e-10,0.0000000000000000e+00,2.4305897952656753e-03,1.8909509665597479e+00,1.0642007809129188e+00,6.9751709962199675e+02,9.5212067791105483e+01
6.2750000000000006e-01,1.0629564594418861e+00,1.8493655368287617e-11,6.7671897561791012e-10,0.0000000000000000e+00,2.4196012351786304e-03,1.9009809543162732e+00,1.0645650648094078e+00,7.0030716802048482e+02,9.5244659594898351e+01
6.3000000000000000e-01,1.0633201928891347e+00,1.8235599655636801e-11,6.8053846762309839e-10,0.0000000000000000e+00,2.4086126750915851e-03,1.9110109420727985e+00,1.0649293487058968e+00,7.0309723641897267e+02,9.5277251398691192e+01
6.3250000000000006e-01,1.0636839263363835e+00,1.7977543942985975e-11,6.8435795962828686e-10,0.0000000000000000e+00,2.3976241150045399e-03,1.9210409298293238e+00,1.0652936326023859e+00,7.0588730481746074e+02,9.5309843202484060e+01
6.3500000000000001e-01,1.0640472868830175e+00,1.7725616260161023e-11,6.8820468967302126e-10,0.0000000000000000e+00,2.3866417777541615e-03,1.9310745983875701e+00,1.0656575430339381e+00,7.0867737321594871e+02,9.5342401593062490e+01
6.3750000000000007e-01,1.0643992739608994e+00,1.7660593487024771e-11,6.9288217992391394e-10,0.0000000000000000e+00,2.3758492370221035e-03,1.9412205313983115e+00,1.0660100627849110e+00,7.1146744161443667e+02,9.5373940880600443e+01
6.4000000000000001e-01,1.0647512610387815e+00,1.7595570713888522e-11,6.9755967017480621e-10,0.0000000000000000e+00,2.3650566962900464e-03,1.9513664644090525e+00,1.0663625825358838e+00,7.1425751001292463e+02,9.5405480168138411e+01
6.4249999999999996e-01,1.0651032481166633e+00,1.7530547940752274e-11,7.0223716042569859e-10,0.0000000000000000e+00,2.3542641555579892e-03,1.9615123974197934e+00,1.0667151022868566e+00,7.1704757841141259e+02,9.5437019455676364e+01
6.4500000000000002e-01,1.0654552351945452e+00,1.7465525167616022e-11,7.0691465067659117e-10,0.0000000000000000e+00,2.3434716148259312e-03,1.9716583304305348e+00,1.0670676220378295e+00,7.1983764680990066e+02,9.5468558743214317e+01
6.4749999999999996e-01,1.0657985766730012e+00,1.7446986557546827e-11,7.1117705182380039e-10,0.0000000000000000e+00,2.3328324229545034e-03,1.9818844821814023e+00,1.0674114831057193e+00,7.2262771520838851e+02,9.5499323354454859e+01
6.5000000000000002e-01,1.0661397424376944e+00,1.7440145948779264e-11,7.1533499346147360e-10,0.0000000000000000e+00,2.3222318221870742e-03,1.9921308214297855e+00,1.0677531651672707e+00,7.2541778360687658e+02,9.5529893014044390e+01
6.5249999999999997e-01,1.0664809082023876e+00,1.7433305340011702e-11,7.1949293509914670e-10,0.0000000000000000e+00,2.3116312214196454e-03,2.0023771606781686e+00,1.0680948472288221e+00,7.2820785200536454e+02,9.5560462673633936e+01
6.5500000000000003e-01,1.0668220739670808e+00,1.7426464731244140e-11,7.2365087673681991e-10,0.0000000000000000e+00,2.3010306206522166e-03,2.0126234999265513e+00,1.0684365292903735e+00,7.3099792040385262e+02,9.5591032333223467e+01
6.5749999999999997e-01,1.0671572109165486e+00,1.7412486575129156e-11,7.2733095220791556e-10,0.0000000000000000e+00,2.2905402782388284e-03,2.0229239047019290e+00,1.0687721734131039e+00,7.3378798880234058e+02,9.5621061789638361e+01
6.6000000000000003e-01,1.0674877276524790e+00,1.7393038522916112e-11,7.3064481248593333e-10,0.0000000000000000e+00,2.2801344328818073e-03,2.0332657428718264e+00,1.0691031903303831e+00,7.3657805720082854e+02,9.5650677258573594e+01
6.6249999999999998e-01,1.0678182443884097e+00,1.7373590470703068e-11,7.3395867276395090e-10,0.0000000000000000e+00,2.2697285875247861e-03,2.0436075810417238e+00,1.0694342072476624e+00,7.3936812559931650e+02,9.5680292727508856e+01
6.6500000000000004e-01,1.0681487611243401e+00,1.7354142418490030e-11,7.3727253304196857e-10,0.0000000000000000e+00,2.2593227421677650e-03,2.0539494192116212e+00,1.0697652241649416e+00,7.4215819399780457e+02,9.5709908196444090e+01
6.6749999999999998e-01,1.0684757080896752e+00,1.7286749328258128e-11,7.4030799131868424e-10,0.0000000000000000e+00,2.2489844369747887e-03,2.0643219842316345e+00,1.0700926659093795e+00,7.4494826239629242e+02,9.5739203801303830e+01
6.7000000000000004e-01,1.0687955155138189e+00,1.7123466161988487e-11,7.4278664559279580e-10,0.0000000000000000e+00,2.2387812121098991e-03,2.0747560029518817e+00,1.0704129573081342e+00,7.4773833079478050e+02,9.5767859678012542e+01
6.7249999999999999e-01,1.0691153229379626e+00,1.6960182995718853e-11,7.4526529986690737e-10,0.0000000000000000e+00,2.2285779872450104e-03,2.0851900216721280e+00,1.0707332487068890e+00,7.5052839919326846e+02,9.5796515554721253e+01
6.7500000000000004e-01,1.0694351303621068e+00,1.6796899829449210e-11,7.4774395414101893e-10,0.0000000000000000e+00,2.2183747623801212e-03,2.0956240403923747e+00,1.0710535401056442e+00,7.5331846759175653e+02,9.5825171431429993e+01
6.7749999999999999e-01,1.0697537837212219e+00,1.6576655680832989e-11,7.5020031158183588e-10,0.0000000000000000e+00,2.2081947328802627e-03,2.1060672587764726e+00,1.0713726756928876e+00,7.5610853599024449e+02,9.5853723899828950e+01
6.8000000000000005e-01,1.0700621112353448e+00,1.5846760637536800e-11,7.5245717104054463e-10,0.0000000000000000e+00,2.1982222408569929e-03,2.1165927899423984e+00,1.0716814698087134e+00,7.5889860438873256e+02,9.5881351135982911e+01
6.8250000000000000e-01,1.0703704387494677e+00,1.5116865594240647e-11,7.5471403049925317e-10,0.0000000000000000e+00,2.1882497488337231e-03,2.1271183211083233e+00,1.0719902639245393e+00,7.6168867278722041e+02,9.5908978372136872e+01
6.8500000000000005e-01,1.0706787662635906e+00,1.4386970550944460e-11,7.5697088995796191e-10,0.0000000000000000e+00,2.1782772568104533e-03,2.1376438522742491e+00,1.0722990580403653e+00,7.6447874118570849e+02,9.5936605608290833e+01
6.8750000000000000e-01,1.0709870937777133e+00,1.3657075507648307e-11,7.5922774941667056e-10,0.0000000000000000e+00,2.1683047647871835e-03,2.1481693834401745e+00,1.0726078521561910e+00,7.6726880958419645e+02,9.5964232844444780e+01
6.9000000000000006e-01,1.0712857128981648e+00,1.2863499624546113e-11,7.6216440781429991e-10,0.0000000000000000e+00,2.1585362324986288e-03,2.1587619365290101e+00,1.0729069231863286e+00,7.7005887798268441e+02,9.5990990174176659e+01
6.9250000000000000e-01,1.0715828520805564e+00,1.2060216296351589e-11,7.6520469409895984e-10,0.0000000000000000e+00,2.1487987916330494e-03,2.1693647063743855e+00,1.0732045120387697e+00,7.7284894638117237e+02,9.6017614896222241e+01
6.9500000000000006e-01,1.0718799912629480e+00,1.1256932968157030e-11,7.6824498038361988e-10,0.0000000000000000e+00,2.1390613507674692e-03,2.1799674762197623e+00,1.0735021008912107e+00,7.7563901477966044e+02,9.6044239618267824e+01
6.9750000000000001e-01,1.0721771304453398e+00,1.0453649639962504e-11,7.7128526666827971e-10,0.0000000000000000e+00,2.1293239099018893e-03,2.1905702460651382e+00,1.0737996897436519e+00,7.7842908317814840e+02,9.6070864340313420e+01
7.0000000000000007e-01,1.0724677003820933e+00,9.7832371161901995e-12,7.7452335271172424e-10,0.0000000000000000e+00,2.1197326454462087e-03,2.2012051941749777e+00,1.0740906994090094e+00,7.8121915157663648e+02,9.6096900434707294e+01
7.0250000000000001e-01,1.0727544930026047e+00,9.1892253049607053e-12,7.7787517361646972e-10,0.0000000000000000e+00,2.1102254324262210e-03,2.2118586447868829e+00,1.0743779260417936e+00,7.8400921997512421e+02,9.6122598068201413e+01
7.0499999999999996e-01,1.0730412856231162e+00,8.5952134937312094e-12,7.8122699452121520e-10,0.0000000000000000e+00,2.1007182194062333e-03,2.2225120953987885e+00,1.0746651526745776e+00,7.8679928837361228e+02,9.6148295701695517e+01
7.0750000000000002e-01,1.0733280782436276e+00,8.0012016825016893e-12,7.8457881542596088e-10,0.0000000000000000e+00,2.0912110063862452e-03,2.2331655460106936e+00,1.0749523793073619e+00,7.8958935677210025e+02,9.6173993335189635e+01
7.0999999999999996e-01,1.0736107756109470e+00,7.5140023652300206e-12,7.8794006665895668e-10,0.0000000000000000e+00,2.0817976547886441e-03,2.2438346925384476e+00,1.0752355044894786e+00,7.9237942517058821e+02,9.6199324019508396e+01
7.1250000000000002e-01,1.0738873839833891e+00,7.1856163613429768e-12,7.9131533930106147e-10,0.0000000000000000e+00,2.0725238603059070e-03,2.2545271764147676e+00,1.0755125314620513e+00,7.9516949356907628e+02,9.6224109108342788e+01
7.1499999999999997e-01,1.0741639923558313e+00,6.8572303574559476e-12,7.9469061194316606e-10,0.0000000000000000e+00,2.0632500658231707e-03,2.2652196602910868e+00,1.0757895584346238e+00,7.9795956196756424e+02,9.6248894197177165e+01
7.1750000000000003e-01,1.0744406007282732e+00,6.5288443535689055e-12,7.9806588458527086e-10,0.0000000000000000e+00,2.0539762713404335e-03,2.2759121441674064e+00,1.0760665854071962e+00,8.0074963036605220e+02,9.6273679286011529e+01
7.1999999999999997e-01,1.0747154854547745e+00,6.2409697533818343e-12,8.0140967519383678e-10,0.0000000000000000e+00,2.0447429413698436e-03,2.2866097010857040e+00,1.0763418861253806e+00,8.0353969876454028e+02,9.6298309930071213e+01
7.2250000000000003e-01,1.0749819135433787e+00,6.1518542275976641e-12,8.0459900707535315e-10,0.0000000000000000e+00,2.0357081404119744e-03,2.2973321476162099e+00,1.0766087174079721e+00,8.0632976716302824e+02,9.6322182829455031e+01
7.2499999999999998e-01,1.0752483416319829e+00,6.0627387018134955e-12,8.0778833895686942e-10,0.0000000000000000e+00,2.0266733394541051e-03,2.3080545941467148e+00,1.0768755486905639e+00,8.0911983556151620e+02,9.6346055728838834e+01
7.2750000000000004e-01,1.0755147697205871e+00,5.9736231760293253e-12,8.1097767083838569e-10,0.0000000000000000e+00,2.0176385384962354e-03,2.3187770406772206e+00,1.0771423799731557e+00,8.1190990396000427e+02,9.6369928628222652e+01
7.2999999999999998e-01,1.0757811978091913e+00,5.8845076502451583e-12,8.1416700271990186e-10,0.0000000000000000e+00,2.0086037375383662e-03,2.3294994872077250e+00,1.0774092112557472e+00,8.1469997235849212e+02,9.6393801527606456e+01
7.3250000000000004e-01,1.0760378053803632e+00,5.8824787059274303e-12,8.1705468852544271e-10,0.0000000000000000e+00,1.9998091505343558e-03,2.3402353359184689e+00,1.0776662071592094e+00,8.1749004075698019e+02,9.6416794473882518e+01
7.3499999999999999e-01,1.0762937471537430e+00,5.8863539366243705e-12,8.1992192374956140e-10,0.0000000000000000e+00,1.9910308492221331e-03,2.3509720932516016e+00,1.0779225362573068e+00,8.2028010915546804e+02,9.6439727762320757e+01
7.3750000000000004e-01,1.0765496889271231e+00,5.8902291673213122e-12,8.2278915897368009e-10,0.0000000000000000e+00,1.9822525479099096e-03,2.3617088505847343e+00,1.0781788653554043e+00,8.2307017755395623e+02,9.6462661050759024e+01
7.3999999999999999e-01,1.0768056307005032e+00,5.8941043980182540e-12,8.2565639419779868e-10,0.0000000000000000e+00,1.9734742465976869e-03,2.3724456079178666e+00,1.0784351944535020e+00,8.2586024595244407e+02,9.6485594339197291e+01
7.4250000000000005e-01,1.0770537659479258e+00,5.7665421407888590e-12,8.2859807021611892e-10,0.0000000000000000e+00,1.9648960911540629e-03,2.3831782938401735e+00,1.0786837052117815e+00,8.2865031435093226e+02,9.6507828135289628e+01
7.4500000000000000e-01,1.0772986142370509e+00,5.5836377833799638e-12,8.3157108972673432e-10,0.0000000000000000e+00,1.9564022076551130e-03,2.3939092654842380e+00,1.0789289240375062e+00,8.3144038274942011e+02,9.6529767408288976e+01
7.4750000000000005e-01,1.0775434625261759e+00,5.4007334259710613e-12,8.3454410923734982e-10,0.0000000000000000e+00,1.9479083241561628e-03,2.4046402371283024e+00,1.0791741428632311e+00,8.3423045114790807e+02,9.6551706681288323e+01
7.5000000000000000e-01,1.0777883108153010e+00,5.2178290685621660e-12,8.3751712874796532e-10,0.0000000000000000e+00,1.9394144406572130e-03,2.4153712087723669e+00,1.0794193616889558e+00,8.3702051954639603e+02,9.6573645954287656e+01
7.5250000000000006e-01,1.0780282351162862e+00,4.9620952953093028e-12,8.4066532716600843e-10,0.0000000000000000e+00,1.9310517610299698e-03,2.4260837889949869e+00,1.0796596490749149e+00,8.3981058794488411e+02,9.6595144020528195e+01
7.5500000000000000e-01,1.0782626268463280e+00,4.6245307177374018e-12,8.4401035581711620e-10,0.0000000000000000e+00,1.9228365014832972e-03,2.4367757046991292e+00,1.0798943955173175e+00,8.4260065634337207e+02,9.6616146348837489e+01
7.5750000000000006e-01,1.0784970185763698e+00,4.2869661401654854e-12,8.4735538446822417e-10,0.0000000000000000e+00,1.9146212419366244e-03,2.4474676204032719e+00,1.0801291419597199e+00,8.4539072474186003e+02,9.6637148677146797e+01
7.6000000000000001e-01,1.0787314103064114e+00,3.9494015625935843e-12,8.5070041311933194e-10,0.0000000000000000e+00,1.9064059823899516e-03,2.4581595361074138e+00,1.0803638884021223e+00,8.4818079314034810e+02,9.6658151005456077e+01
7.6250000000000007e-01,1.0789634329070745e+00,3.6297728243840669e-12,8.5404631140663249e-10,0.0000000000000000e+00,1.8982563486025594e-03,2.4688344587114157e+00,1.0805962621298681e+00,8.5097086153883606e+02,9.6678941051390865e+01
7.6500000000000001e-01,1.0791878742937271e+00,3.3675387721342252e-12,8.5739499252974969e-10,0.0000000000000000e+00,1.8903167172448659e-03,2.4794550033949649e+00,1.0808210431707146e+00,8.5376092993732402e+02,9.6699051793727349e+01
7.6750000000000007e-01,1.0794123156803797e+00,3.1053047198843726e-12,8.6074367365286699e-10,0.0000000000000000e+00,1.8823770858871717e-03,2.4900755480785151e+00,1.0810458242115610e+00,8.5655099833581210e+02,9.6719162536063820e+01
7.7000000000000002e-01,1.0796367570670320e+00,2.8430706676345313e-12,8.6409235477598419e-10,0.0000000000000000e+00,1.8744374545294779e-03,2.5006960927620647e+00,1.0812706052524070e+00,8.5934106673430006e+02,9.6739273278400276e+01
7.7249999999999996e-01,1.0798611462847600e+00,2.5820410900615211e-12,8.6744016484280453e-10,0.0000000000000000e+00,1.8664992973170076e-03,2.5113161682953717e+00,1.0814953340453801e+00,8.6213113513278790e+02,9.6759379346216548e+01
7.7500000000000002e-01,1.0800757277446662e+00,2.5474527517335759e-12,8.7062421632580467e-10,0.0000000000000000e+00,1.8588382794065181e-03,2.5218480435831121e+00,1.0817102402381433e+00,8.6492120353127586e+02,9.6778606604231300e+01
7.7749999999999997e-01,1.0802903092045726e+00,2.5128644134056327e-12,8.7380826780880481e-10,0.0000000000000000e+00,1.8511772614960291e-03,2.5323799188708520e+00,1.0819251464309070e+00,8.6771127192976383e+02,9.6797833862246065e+01
7.8000000000000003e-01,1.0805048906644790e+00,2.4782760750776879e-12,8.7699231929180496e-10,0.0000000000000000e+00,1.8435162435855397e-03,2.5429117941585919e+00,1.0821400526236706e+00,8.7050134032825190e+02,9.6817061120260846e+01
7.8249999999999997e-01,1.0807194721243851e+00,2.4436877367497447e-12,8.8017637077480500e-10,0.0000000000000000e+00,1.8358552256750502e-03,2.5534436694463318e+00,1.0823549588164341e+00,8.7329140872673986e+02,9.6836288378275597e+01
7.8500000000000003e-01,1.0809264316439238e+00,2.5816648310127925e-12,8.8320199818778937e-10,0.0000000000000000e+00,1.8284138656033569e-03,2.5638929718712005e+00,1.0825622315343082e+00,8.7608147712522793e+02,9.6854832683466356e+01
7.8749999999999998e-01,1.0811311463454092e+00,2.7704659910389397e-12,8.8618096645686471e-10,0.0000000000000000e+00,1.8210371992787066e-03,2.5743179548912503e+00,1.0827672560369759e+00,8.7887154552371589e+02,9.6873175845017201e+01
7.9000000000000004e-01,1.0813358610468944e+00,2.9592671510650958e-12,8.8915993472594005e-10,0.0000000000000000e+00,1.8136605329540560e-03,2.5847429379113009e+00,1.0829722805396431e+00,8.8166161392220386e+02,9.6891519006568018e+01
7.9249999999999998e-01,1.0815405757483796e+00,3.1480683110912429e-12,8.9213890299501539e-10,0.0000000000000000e+00,1.8062838666294057e-03,2.5951679209313507e+00,1.0831773050423104e+00,8.8445168232069193e+02,9.6909862168118835e+01
7.9500000000000004e-01,1.0817396877979877e+00,3.2664119475998518e-12,8.9497241618420579e-10,0.0000000000000000e+00,1.7990748462337407e-03,2.6055119656991956e+00,1.0833767184144316e+00,8.8724175071917989e+02,9.6927703312238819e+01
7.9749999999999999e-01,1.0819340211151127e+00,3.3246594611082030e-12,8.9768186474643510e-10,0.0000000000000000e+00,1.7920088179539755e-03,2.6157869748989815e+00,1.0835713458222640e+00,8.9003181911766785e+02,9.6945116265020758e+01
8.0000000000000004e-01,1.0821283544322375e+00,3.3829069746165566e-12,9.0039131330866462e-10,0.0000000000000000e+00,1.7849427896742100e-03,2.6260619840987678e+00,1.0837659732300962e+00,8.9282188751615593e+02,9.6962529217802683e+01
8.0249999999999999e-01,1.0823226877493624e+00,3.4411544881249082e-12,9.0310076187089404e-10,0.0000000000000000e+00,1.7778767613944447e-03,2.6363369932985541e+00,1.0839606006379283e+00,8.9561195591464366e+02,9.6979942170584607e+01
8.0500000000000005e-01,1.0825136083715301e+00,3.5376997658489575e-12,9.0596123599566258e-10,0.0000000000000000e+00,1.7709163616840785e-03,2.6465509224147441e+00,1.0841518101862648e+00,8.9840202431313185e+02,9.6997049333823966e+01
8.0750000000000000e-01,1.0826968210102601e+00,3.7207451661980946e-12,9.0916281958064863e-10,0.0000000000000000e+00,1.7641945368459767e-03,2.6566268947903979e+00,1.0843353000864306e+00,9.0119209271161969e+02,9.7013465834475824e+01
8.1000000000000005e-01,1.0828800336489901e+00,3.9037905665472390e-12,9.1236440316563488e-10,0.0000000000000000e+00,1.7574727120078745e-03,2.6667028671660522e+00,1.0845187899865965e+00,9.0398216111010788e+02,9.7029882335127681e+01
8.1250000000000000e-01,1.0830632462877199e+00,4.0868359668963762e-12,9.1556598675062103e-10,0.0000000000000000e+00,1.7507508871697722e-03,2.6767788395417060e+00,1.0847022798867618e+00,9.0677222950859573e+02,9.7046298835779524e+01
8.1500000000000006e-01,1.0832457046087600e+00,4.2657165170609210e-12,9.1882276791048880e-10,0.0000000000000000e+00,1.7440531157640023e-03,2.6868374029126403e+00,1.0848850143277051e+00,9.0956229790708392e+02,9.7062647746897525e+01
8.1750000000000000e-01,1.0834187339586785e+00,4.3925364399179408e-12,9.2276951875637576e-10,0.0000000000000000e+00,1.7376560122623855e-03,2.6966783537245753e+00,1.0850583055283687e+00,9.1235236630557165e+02,9.7078151788842533e+01
8.2000000000000006e-01,1.0835917633085970e+00,4.5193563627749678e-12,9.2671626960226304e-10,0.0000000000000000e+00,1.7312589087607685e-03,2.7065193045365108e+00,1.0852315967290325e+00,9.1514243470405972e+02,9.7093655830787554e+01
8.2250000000000001e-01,1.0837647926585154e+00,4.6461762856319885e-12,9.3066302044815010e-10,0.0000000000000000e+00,1.7248618052591517e-03,2.7163602553484458e+00,1.0854048879296960e+00,9.1793250310254768e+02,9.7109159872732562e+01
8.2500000000000007e-01,1.0839378220084339e+00,4.7729962084890147e-12,9.3460977129403716e-10,0.0000000000000000e+00,1.7184647017575347e-03,2.7262012061603809e+00,1.0855781791303598e+00,9.2072257150103565e+02,9.7124663914677583e+01
8.2750000000000001e-01,1.0841026891204033e+00,4.5000144128937901e-12,9.3883598404520986e-10,0.0000000000000000e+00,1.7123344731808923e-03,2.7358175054634635e+00,1.0857432957409037e+00,9.2351263989952372e+02,9.7139436591223685e+01
8.3000000000000007e-01,1.0842660161874764e+00,4.1515983307981145e-12,9.4311492545775739e-10,0.0000000000000000e+00,1.7062545983636786e-03,2.7453914176894045e+00,1.0859068699759529e+00,9.2630270829801168e+02,9.7154071274298261e+01
8.3250000000000002e-01,1.0844293432545498e+00,3.8031822487024534e-12,9.4739386687030471e-10,0.0000000000000000e+00,1.7001747235464652e-03,2.7549653299153443e+00,1.0860704442110023e+00,9.2909277669649964e+02,9.7168705957372865e+01
8.3499999999999996e-01,1.0845926703216229e+00,3.4547661666067930e-12,9.5167280828285203e-10,0.0000000000000000e+00,1.6940948487292520e-03,2.7645392421412849e+00,1.0862340184460515e+00,9.3188284509498749e+02,9.7183340640447440e+01
8.3750000000000002e-01,1.0847500979959683e+00,2.8107297463399842e-12,9.5600178748171864e-10,0.0000000000000000e+00,1.6882104037996295e-03,2.7739367937032053e+00,1.0863916843606367e+00,9.3467291349347568e+02,9.7197446717061084e+01
8.3999999999999997e-01,1.0849037295393407e+00,1.9764680649891671e-12,9.6036296490830316e-10,0.0000000000000000e+00,1.6824517137541959e-03,2.7832208610117561e+00,1.0865455483994451e+00,9.3746298189196352e+02,9.7211212646908507e+01
8.4250000000000003e-01,1.0850573610827130e+00,1.1422063836383143e-12,9.6472414233488788e-10,0.0000000000000000e+00,1.6766930237087623e-03,2.7925049283203074e+00,1.0866994124382532e+00,9.4025305029045171e+02,9.7224978576755916e+01
8.4499999999999997e-01,1.0852109926260853e+00,3.0794470228749719e-13,9.6908531976147259e-10,0.0000000000000000e+00,1.6709343336633290e-03,2.8017889956288582e+00,1.0868532764770613e+00,9.4304311868893956e+02,9.7238744506603339e+01
8.4750000000000003e-01,1.0853609290793189e+00,-6.3518772026315077e-13,9.7342988284444283e-10,0.0000000000000000e+00,1.6652999986562413e-03,2.8109518691964812e+00,1.0870034398338349e+00,9.4583318708742752e+02,9.7252179343300782e+01
8.4999999999999998e-01,1.0855047243968285e+00,-1.7592602479063478e-12,9.7774683335633559e-10,0.0000000000000000e+00,1.6598723382199264e-03,2.8199133221805881e+00,1.0871474527613110e+00,9.4862325548591548e+02,9.7265063912509518e+01
8.5250000000000004e-01,1.0856485197143382e+00,-2.8833327755495940e-12,9.8206378386822856e-10,0.0000000000000000e+00,1.6544446777836113e-03,2.8288747751646954e+00,1.0872914656887871e+00,9.5141332388440355e+02,9.7277948481718241e+01
8.5499999999999998e-01,1.0857923150318478e+00,-4.0074053031927919e-12,9.8638073438012132e-10,0.0000000000000000e+00,1.6490170173472964e-03,2.8378362281488023e+00,1.0874354786162632e+00,9.5420339228289151e+02,9.7290833050926977e+01
8.5750000000000004e-01,1.0859345936722291e+00,-5.0905314998926662e-12,9.9072618853748753e-10,0.0000000000000000e+00,1.6436419749275583e-03,2.8467393012791482e+00,1.0875779725713761e+00,9.5699346068137947e+02,9.7303581720498883e+01
